2160.4,26,1.2,4648
2159.8,29,-0.6,4663
2160,43,0.2,4672
2160.2,62,0.2,4698
2160,48,-0.2,4703
2159.8,32,-0.2,4708
2159.2,27,-0.6,4713
2159,10,-0.2,4720
2158.4,24,-0.6,4733
2159.6,40,1.2,4751
2158.6,11,-1,4753
2158.2,13,-0.4,4757
2157.4,48,-0.8001,4772
2158.4,31,1.0001,4792
2157,16,-1.4,4799
2155.4,105,-1.6,4834
2155.2,56,-0.2,4850
2156.2,145,1,4862
2156.2,51,0,4881
2155.2,27,-1,4892
2156.2,32,1,4903
2155.8,13,-0.4,4907
2154.6,39,-1.2,4914
2155.6,68,1,4929
2153,53,-2.6,4932
2152,110,-1,4946
2151.2,49,-0.8,4949
2151.8,42,0.6,4967
2152,9,0.2,4968
2152.8,39,0.8,4978
2152.6,31,-0.2,4984
2154,38,1.4,4989
2153,12,-1,4989
2153.2,22,0.2,4993
2152.6,6,-0.6,4997
2152.2,30,-0.4,5012
2152.4,26,0.2,4999
2151.2,35,-1.2,5002
2151,63,-0.2,5037
2150,73,-1,5051
2151,63,1,5070
2151.4,53,0.4,5058
2152.6,232,1.2,4950
2151.8,41,-0.8001,4960
2153.8,33,2.0001,4971
2153.8,56,-0.0001,4977
2154.4,44,0.6001,4978
2154,15,-0.4,4986
2153.4,18,-0.6,4991
2154.2,75,0.8,5029
2154,70,-0.2,5053
2154.2,6,0.2,5051
2155,23,0.8,5051
2153.4,6,-1.6,5052
2154,10,0.6,5051
2154.4,47,0.4,5069
2154,2,-0.4,5069
2153,16,-1,5061
2153,10,0,5058
2153.8,10,0.8,5059
2152.6,16,-1.2,5053
2152.8,5,0.2,5055
2153,9,0.2,5061
2153.6,13,0.6,5070
2153,15,-0.6,5066
2154,20,1,5078
2154.4,28,0.4,5085
2153.4,6,-1,5084
2152,37,-1.4,5068
2151.6,39,-0.4,5071
2151.4,15,-0.2,5077
2151,16,-0.4,5077
2150.6,60,-0.4,5071
2151.2,17,0.6,5068
2150.4,34,-0.8,5066
2151.8,17,1.3999,5069
2153.2,57,1.4001,5085
2152.4,13,-0.8,5095
2152.2,21,-0.2,5096
2153,16,0.8,5108
2153,11,0,5107
2152.2,12,-0.8,5103
2152.4,7,0.1999,5101
2153.2,6,0.8001,5102
2153.2,21,0,5098
2152,18,-1.2,5097
2152.4,8,0.4,5100
2152,1,-0.4,5100
2151,32,-1,5104
2151,8,0,5105
2152,45,1,5114
2151.4,4,-0.6,5114
2150,39,-1.4,5120
2150.2,38,0.2,5126
2149.2,30,-1,5132
2148.8,17,-0.4,5134
2149.6,27,0.8,5139
2150.4,21,0.8,5139
2149.6,9,-0.8,5143
2149.8,14,0.2,5147
2150,18,0.2,5151
2149.4,8,-0.6,5148
2149.2,12,-0.2,5150
2148.2,43,-1,5172
2149.4,42,1.2,5180
2148.6,6,-0.8,5180
2151.6,106,3,5160
2151.2,74,-0.4,5161
2151,20,-0.2,5156
2149.6,20,-1.4,5152
2149.6,43,0,5151
2150.6,15,1,5147
2150.6,17,0,5157
2150.6,13,0,5153
2151.6,16,1,5144
2152.2,63,0.6,5140
2152.2,14,0,5142
2152.2,0,0,5142
2152,7,-0.2,5142
2152.2,14,0.2,5138
2150.4,11,-1.8,5137
2150.4,17,0,5140
2150.6,4,0.2,5143
2150,13,-0.6,5143
2149.8,3,-0.2,5146
2149.2,17,-0.6,5154
2149.4,5,0.2,5151
2149.8,7,0.4,5153
2149.8,22,0,5164
2148.8,14,-1,5164
2148.8,12,0,5162
2149,12,0.2,5162
2149.8,18,0.8,5168
2149.6,17,-0.2,5176
2149.8,22,0.1999,5188
2149.4,3,-0.3999,5189
2149,9,-0.4,5188
2148.8,1,-0.2,5188
2148.4,10,-0.4,5190
2149.6,20,1.2,5198
2149.2,10,-0.4,5203
2149.4,2,0.2,5203
2148.2,32,-1.2,5211
2148.2,18,0,5215
2148,29,-0.2,5215
2148,16,0,5217
2148.8,9,0.8,5219
2149.8,29,1,5228
2149,8,-0.8,5225
2149,9,0,5229
2149.2,10,0.2,5233
2149.2,7,0,5231
2148.8,13,-0.4,5229
2148.6,8,-0.2,5231
2148.6,5,0,5233
2149.6,34,1,5245
2149,25,-0.6,5236
2148.6,4,-0.4,5238
2148.6,6,0,5240
2148.6,11,0,5244
2148.6,34,0,5245
2148.8,28,0.2,5259
2147.2,21,-1.6,5268
2147.8,14,0.6,5273
2148.2,32,0.4,5286
2148.4,13,0.1999,5287
2148.8,118,0.4001,5337
2149,42,0.2,5359
2149,86,0,5414
2150,40,1,5421
2151,25,1,5423
2151.2,31,0.2,5421
2151.4,11,0.2,5417
2152.2,83,0.8,5425
2152.2,37,0,5424
2150.8,17,-1.4,5425
2151,20,0.2,5429
2150.6,11,-0.4,5429
2150,15,-0.6,5430
2150,17,0,5433
2150.6,14,0.6,5434
2150.2,6,-0.4,5432
2150,6,-0.2,5431
2149.8,48,-0.2,5434
2149,51,-0.8,5457
2149,53,0,5438
2148.8,26,-0.2,5441
2147.8,28,-1,5445
2148,28,0.2,5446
2147,41,-1,5465
2148,21,1,5458
2148.4,30,0.4,5467
2148.2,25,-0.2,5473
2147.8,6,-0.4,5474
2147,57,-0.8,5484
2146.4,21,-0.6,5487
2146.8,24,0.4,5488
2148,53,1.2,5489
2147.6,17,-0.4,5490
2148.4,27,0.8,5499
2148.2,19,-0.2,5502
2147.2,10,-1,5501
2147.2,5,0,5501
2147.4,15,0.2,5504
2148.2,17,0.8,5509
2147.6,10,-0.6,5507
2147.6,19,0,5503
2147.4,11,-0.2,5506
2147,10,-0.4,5507
2147.8,10,0.7999,5506
2147.8,14,0.0001,5516
2149,35,1.2,5514
2148.6,30,-0.4,5518
2147.8,41,-0.8,5518
2147.6,23,-0.2,5508
2147.2,24,-0.4,5506
2147,29,-0.2,5506
2147.2,15,0.2,5511
2146.8,9,-0.4,5508
2146,31,-0.8,5507
2146.2,24,0.2,5507
2146.4,7,0.2,5507
2146.8,5,0.4,5508
2146.4,15,-0.4,5503
2147,8,0.6,5504
2147.6,20,0.6,5504
2148,24,0.4,5499
2147.6,7,-0.4,5496
2147,24,-0.6,5510
2147,21,-0.0001,5519
2148.2,55,1.2001,5532
2147.8,22,-0.4,5546
2148.6,45,0.8,5559
2149.2,63,0.6,5565
2149.2,22,0,5570
2148.6,18,-0.6,5573
